Professor_Name,Department,Quality,Difficulty,Would_take_again,Class_Name,Review_Date
Karmvir Padda,Criminology department,5.0,2.9,95%,CRIM330,"Apr 29th, 2021"
Karmvir Padda,Criminology department,5.0,2.9,95%,CRIM131,"Dec 9th, 2020"
Karmvir Padda,Criminology department,5.0,2.9,95%,CRIM135,"Dec 9th, 2020"
Karmvir Padda,Criminology department,5.0,2.9,95%,CRIM332,"Aug 14th, 2020"
Karmvir Padda,Criminology department,5.0,2.9,95%,CRIM230,"Dec 19th, 2018"
Cedric Chauve,Mathematics department,5.0,4.3,100%,MATH309,"Dec 15th, 2022"
Cedric Chauve,Mathematics department,5.0,4.3,100%,MATH343,"May 12th, 2021"
Cedric Chauve,Mathematics department,5.0,4.3,100%,CALC154,"Feb 1st, 2020"
Cedric Chauve,Mathematics department,5.0,4.3,100%,MATH302,"Dec 10th, 2017"
Cedric Chauve,Mathematics department,5.0,4.3,100%,MACM201,"Jun 11th, 2017"
Cedric Chauve,Mathematics department,5.0,4.3,100%,MATH154,"Feb 18th, 2016"
Joan Sharp,Science department,4.0,3.6,46%,BISC102,"Jul 25th, 2021"
Joan Sharp,Science department,4.0,3.6,46%,BISC316,"Jan 15th, 2020"
Joan Sharp,Science department,4.0,3.6,46%,BIO102,"Dec 22nd, 2018"
Joan Sharp,Science department,4.0,3.6,46%,BISC100,"Apr 17th, 2017"
Canan Gunes,Education department,5.0,3,67%,EDUC475,"Jun 21st, 2022"
Martin Bouchard,Criminology department,4.0,3,82%,CRIM464,"May 2nd, 2022"
Martin Bouchard,Criminology department,4.0,3,82%,CRIM453,"May 2nd, 2022"
Martin Bouchard,Criminology department,4.0,3,82%,CRIM459,"Sep 11th, 2017"
Martin Bouchard,Criminology department,4.0,3,82%,CRIM104,"Apr 9th, 2013"
Martin Bouchard,Criminology department,4.0,3,82%,CRIM220,"Mar 14th, 2012"
Martin Bouchard,Criminology department,4.0,3,82%,CRIM131,"Dec 17th, 2010"
Boyuan Wang,Economics department,1.0,4,0%,ECON105,"Aug 12th, 2021"
Cristina Pastia,Criminology department,1.0,4.4,25%,CRIM320,"Jun 13th, 2022"
Betty Schellenberg,English department,5.0,3.7,53%,ENG205,"Aug 20th, 2021"
Betty Schellenberg,English department,5.0,3.7,53%,ENGL322,"Dec 1st, 2020"
Betty Schellenberg,English department,5.0,3.7,53%,ENG322,"Nov 12th, 2020"
Betty Schellenberg,English department,5.0,3.7,53%,ENGL420,"Sep 16th, 2020"
Betty Schellenberg,English department,5.0,3.7,53%,ENG104W,"Aug 6th, 2020"
Betty Schellenberg,English department,5.0,3.7,53%,ENGL114,"Dec 13th, 2018"
Betty Schellenberg,English department,5.0,3.7,53%,ENGL114W,"Dec 3rd, 2018"
Betty Schellenberg,English department,5.0,3.7,53%,ENG320,"May 9th, 2018"
Betty Schellenberg,English department,5.0,3.7,53%,ENGL205,"Dec 13th, 2017"
Mark Nazemi,Information Technology department,1.0,3,67%,IAT340,"Aug 8th, 2023"
Mark Nazemi,Information Technology department,1.0,3,67%,IAT267,"Sep 14th, 2020"
Mark Nazemi,Information Technology department,1.0,3,67%,IAT443,"Jun 8th, 2016"
David Chariandy,English department,5.0,2.8,100%,ENG112W,"Jun 24th, 2023"
David Chariandy,English department,5.0,2.8,100%,ENGL272,"Jul 4th, 2022"
David Chariandy,English department,5.0,2.8,100%,CANADIANLIT,"Apr 12th, 2022"
David Chariandy,English department,5.0,2.8,100%,ENGL207,"May 18th, 2017"
David Chariandy,English department,5.0,2.8,100%,ENGL105,"Apr 27th, 2016"
David Chariandy,English department,5.0,2.8,100%,300LEVEL,"Mar 7th, 2016"
David Chariandy,English department,5.0,2.8,100%,ENGL4XX,"Aug 4th, 2013"
David Chariandy,English department,5.0,2.8,100%,ENGL101W,"Jul 24th, 2013"
David Chariandy,English department,5.0,2.8,100%,ENG101,"Apr 1st, 2012"
David Chariandy,English department,5.0,2.8,100%,ENGL357,"May 13th, 2011"
David Chariandy,English department,5.0,2.8,100%,ENGL364,"Aug 7th, 2010"
David Chariandy,English department,5.0,2.8,100%,ENGL365,"Aug 3rd, 2008"
David Chariandy,English department,5.0,2.8,100%,ENGL382,"Oct 12th, 2006"
David Chariandy,English department,5.0,2.8,100%,ENGL366,"Aug 12th, 2006"
Christina Atanasova,Business Administration department,2.0,3.4,17%,BUS316,"Oct 9th, 2021"
Christina Atanasova,Business Administration department,2.0,3.4,17%,BUS803,"May 1st, 2021"
Christina Atanasova,Business Administration department,2.0,3.4,17%,BUS495,"Dec 14th, 2017"
Christina Atanasova,Business Administration department,2.0,3.4,17%,BUS418,"Nov 13th, 2014"
Liangliang Wang,Statistics department,5.0,2.9,88%,STAT330,"Jan 29th, 2023"
Liangliang Wang,Statistics department,5.0,2.9,88%,STAT403,"Apr 7th, 2022"
Liangliang Wang,Statistics department,5.0,2.9,88%,STAT285,"Dec 4th, 2020"
Liangliang Wang,Statistics department,5.0,2.9,88%,STAT445,"Nov 12th, 2017"
Liangliang Wang,Statistics department,5.0,2.9,88%,STATS305,"Jan 20th, 2016"
Liangliang Wang,Statistics department,5.0,2.9,88%,STAT305,"Dec 22nd, 2015"
Liangliang Wang,Statistics department,5.0,2.9,88%,ECON305,"Dec 17th, 2015"
Masahiro Minami,Education department,5.0,2.2,100%,EDUC324,"Jul 25th, 2024"
Masahiro Minami,Education department,5.0,2.2,100%,EDUC423,"Oct 22nd, 2021"
Ross Jamieson,Anthropology department,5.0,2.7,67%,ARCH363,"Oct 29th, 2021"
Ross Jamieson,Anthropology department,5.0,2.7,67%,ARCH100,"Aug 14th, 2021"
Ross Jamieson,Anthropology department,5.0,2.7,67%,ARCH471,"Apr 19th, 2021"
Ross Jamieson,Anthropology department,5.0,2.7,67%,ARCH330,"Jan 11th, 2018"
Sarah Henzi,Native Studies department,5.0,3.6,100%,FREN355,"Apr 15th, 2024"
Sarah Henzi,Native Studies department,5.0,3.6,100%,INDG100,"Nov 3rd, 2021"
Sarah Henzi,Native Studies department,5.0,3.6,100%,INDG101,"Apr 15th, 2021"
Sarah Henzi,Native Studies department,5.0,3.6,100%,FNST101,"Jun 21st, 2016"
Yuthika Girme,Psychology department,1.0,2.6,93%,PSYC362,"Jun 18th, 2024"
Yuthika Girme,Psychology department,1.0,2.6,93%,PSYC361,"Jan 9th, 2024"
Yuthika Girme,Psychology department,1.0,2.6,93%,PSYC391,"Dec 15th, 2023"
Yuthika Girme,Psychology department,1.0,2.6,93%,PSYCH391,"Nov 3rd, 2021"
Iain Crump,Mathematics department,5.0,2.7,100%,MATH197,"Nov 11th, 2021"
Iain Crump,Mathematics department,5.0,2.7,100%,FANX99,"Aug 10th, 2017"
Iain Crump,Mathematics department,5.0,2.7,100%,FAN99,"Jul 25th, 2017"
Iain Crump,Mathematics department,5.0,2.7,100%,MACM201,"Jan 4th, 2017"
Barry Cartwright,Criminal Justice department,1.0,2.1,76%,CRIM104,"Nov 11th, 2021"
Barry Cartwright,Criminal Justice department,1.0,2.1,76%,CRIM101,"Nov 25th, 2020"
Barry Cartwright,Criminal Justice department,1.0,2.1,76%,CRIM100,"Dec 30th, 2019"
Barry Cartwright,Criminal Justice department,1.0,2.1,76%,CRIM101CRIM104,"Nov 7th, 2019"
Barry Cartwright,Criminal Justice department,1.0,2.1,76%,CRIM332,"Oct 19th, 2019"
Mike Walsh,Science department,4.0,3,100%,BPK142,"Nov 24th, 2022"
Mike Walsh,Science department,4.0,3,100%,BPK140,"Jul 11th, 2020"
Mike Walsh,Science department,4.0,3,100%,KIN142,"May 1st, 2012"
Mike Walsh,Science department,4.0,3,100%,KIN140,"Apr 24th, 2008"
Mike Walsh,Science department,4.0,3,100%,KIN375,"Nov 21st, 2007"
Mike Walsh,Science department,4.0,3,100%,KIN305,"Oct 24th, 2005"
Mike Walsh,Science department,4.0,3,100%,KIN375305,"Feb 23rd, 2005"
Masarah-C. Paquet-Clouston,Criminology department,5.0,3.5,50%,CRIM380,"Nov 23rd, 2021"
Jack Thomas,Computer Science department,5.0,2.5,100%,CMPT225,"Nov 30th, 2021"
Jack Thomas,Computer Science department,5.0,2.5,100%,CMPT354,"Aug 27th, 2021"
Jack Thomas,Computer Science department,5.0,2.5,100%,CMPT276,"Dec 17th, 2020"
Karen Brown,Education department,5.0,2.9,77%,CRIM101,"Apr 12th, 2022"
Karen Brown,Education department,5.0,2.9,77%,CRIM131,"Sep 16th, 2020"
Wei Wah Wong,Linguistics department,5.0,3.5,100%,LING362,"Dec 3rd, 2021"
Wei Wah Wong,Linguistics department,5.0,3.5,100%,LING111,"Nov 15th, 2021"
Susan Crawford,Gerontology department,1.0,5,0%,GERO407,"Jan 23rd, 2024"
Susan Crawford,Gerontology department,1.0,5,0%,GERO408,"Dec 15th, 2016"
Tom Shermer,Computer Science department,2.0,4.3,50%,MACM101,"Dec 25th, 2023"
Tom Shermer,Computer Science department,2.0,4.3,50%,CMPT225,"Dec 6th, 2021"
Tom Shermer,Computer Science department,2.0,4.3,50%,CMPT307,"Dec 16th, 2020"
Tom Shermer,Computer Science department,2.0,4.3,50%,CMPT379,"Aug 31st, 2020"
Tom Shermer,Computer Science department,2.0,4.3,50%,CMPT361,"Dec 12th, 2019"
Jennifer Marchbank,Gender Studies department,4.0,3.5,20%,GSWS102,"May 20th, 2022"
Chung-Hye Han,Languages department,4.0,2.5,100%,LING322,"Jun 29th, 2024"
Chung-Hye Han,Languages department,4.0,2.5,100%,LING324,"Aug 19th, 2022"
Chung-Hye Han,Languages department,4.0,2.5,100%,LING400,"Jul 11th, 2013"
Chung-Hye Han,Languages department,4.0,2.5,100%,LING342,"Apr 19th, 2013"
Chung-Hye Han,Languages department,4.0,2.5,100%,LING100,"Mar 22nd, 2009"
Cécile Ollivier-Budisa,Languages department,5.0,3,88%,FREN120,"Apr 24th, 2022"
Cécile Ollivier-Budisa,Languages department,5.0,3,88%,FREN212,"Dec 16th, 2021"
Cécile Ollivier-Budisa,Languages department,5.0,3,88%,FREN122,"Jul 23rd, 2018"
Cécile Ollivier-Budisa,Languages department,5.0,3,88%,FREN211,"Nov 20th, 2017"
Cécile Ollivier-Budisa,Languages department,5.0,3,88%,FREN301,"Dec 8th, 2015"
Cécile Ollivier-Budisa,Languages department,5.0,3,88%,FR211,"Mar 28th, 2013"
Cécile Ollivier-Budisa,Languages department,5.0,3,88%,FREN221,"Mar 6th, 2011"
Cécile Ollivier-Budisa,Languages department,5.0,3,88%,FR221,"Dec 19th, 2010"
Cécile Ollivier-Budisa,Languages department,5.0,3,88%,FREN210,"Dec 3rd, 2006"
Cécile Ollivier-Budisa,Languages department,5.0,3,88%,FREN121,"Nov 28th, 2004"
Jason Starnes,English department,5.0,3,80%,ENGL112,"Aug 10th, 2022"
Jason Starnes,English department,5.0,3,80%,ENGL101W,"Dec 9th, 2021"
Jason Starnes,English department,5.0,3,80%,INTG100,"Aug 30th, 2017"
Jason Starnes,English department,5.0,3,80%,ALC101,"May 14th, 2014"
Jason Starnes,English department,5.0,3,80%,ALC,"May 14th, 2014"
Liang Cao,Education department,5.0,3,80%,EDUC471,"Mar 30th, 2023"
Liang Cao,Education department,5.0,3,80%,CHIN100,"Mar 14th, 2022"
Liang Cao,Education department,5.0,3,80%,EDUC341,"Aug 18th, 2020"
Mona Yourdshahy,Business Administration department,5.0,2.6,100%,BUS373,"Dec 17th, 2023"
Mona Yourdshahy,Business Administration department,5.0,2.6,100%,BUS473,"Apr 18th, 2023"
Sean Chorney,Education department,5.0,2.8,88%,EDUC211,"May 11th, 2023"
Sean Chorney,Education department,5.0,2.8,88%,EDUC375,"Aug 4th, 2021"
Sean Chorney,Education department,5.0,2.8,88%,EDUC845,"Dec 14th, 2016"
Robert Ley,Psychology department,1.0,3.8,12%,PSY370,"Jan 10th, 2023"
Robert Ley,Psychology department,1.0,3.8,12%,370,"Dec 5th, 2022"
Robert Ley,Psychology department,1.0,3.8,12%,PSYC355,"Sep 10th, 2022"
Robert Ley,Psychology department,1.0,3.8,12%,PSYC370,"Dec 20th, 2021"
Robert Ley,Psychology department,1.0,3.8,12%,PSY355,"Mar 26th, 2017"
Alexandra Lysova,Criminology department,5.0,3.4,78%,CRIM300,"Jul 26th, 2024"
Alexandra Lysova,Criminology department,5.0,3.4,78%,CRIM406,"May 4th, 2024"
Alexandra Lysova,Criminology department,5.0,3.4,78%,CRIM300W,"May 3rd, 2024"
Alexandra Lysova,Criminology department,5.0,3.4,78%,crim405,"Jan 17th, 2024"
Alexandra Lysova,Criminology department,5.0,3.4,78%,300W,"Apr 18th, 2022"
Alexandra Lysova,Criminology department,5.0,3.4,78%,CRIM313,"Dec 20th, 2021"
Luke Clossey,History department,5.0,3.8,56%,HIST472,"Aug 20th, 2023"
Luke Clossey,History department,5.0,3.8,56%,HIST130,"Jan 31st, 2023"
Luke Clossey,History department,5.0,3.8,56%,HIST468,"Dec 11th, 2018"
Luke Clossey,History department,5.0,3.8,56%,HIS254,"Dec 10th, 2018"
Natt Hongdilokkul,Economics department,4.0,3,67%,ECON370,"Dec 23rd, 2021"
Natt Hongdilokkul,Economics department,4.0,3,67%,ECON201,"Dec 18th, 2016"
Natt Hongdilokkul,Economics department,4.0,3,67%,ECON103,"Aug 14th, 2016"
Natt Hongdilokkul,Economics department,4.0,3,67%,BUEC333,"Jun 1st, 2012"
Andrei Abulatov,Computer Science department,1.0,4.2,0%,MACM101,"Dec 24th, 2021"
Andrei Abulatov,Computer Science department,1.0,4.2,0%,725,"Aug 14th, 2015"
John Nesbit,Education department,5.0,3.8,83%,EDU220,"Apr 25th, 2024"
John Nesbit,Education department,5.0,3.8,83%,EDU222,"Feb 27th, 2024"
John Nesbit,Education department,5.0,3.8,83%,EDUC222,"Apr 30th, 2022"
John Nesbit,Education department,5.0,3.8,83%,EDUC220,"Dec 16th, 2021"
Aude-Claire Fourot,Political Science department,5.0,3.3,82%,POL221,"Jul 6th, 2023"
Aude-Claire Fourot,Political Science department,5.0,3.3,82%,POL351,"May 5th, 2022"
Aude-Claire Fourot,Political Science department,5.0,3.3,82%,POL463,"Jan 4th, 2021"
Aude-Claire Fourot,Political Science department,5.0,3.3,82%,POL359,"Jan 16th, 2019"
Tiffany Schulz,Kinesiology department,4.0,4,100%,BPK142,"Dec 30th, 2021"
Daniel Lee,Engineering department,2.0,4.3,12%,ENSC327,"Apr 26th, 2024"
Daniel Lee,Engineering department,2.0,4.3,12%,ENSC428,"Feb 17th, 2024"
Daniel Lee,Engineering department,2.0,4.3,12%,ENSC429,"Jan 1st, 2022"
Daniel Lee,Engineering department,2.0,4.3,12%,ENSC802,"Dec 23rd, 2019"
Pengyu Liu,Mathematics department,4.0,2.8,77%,MACM316,"Jan 1st, 2022"
Radoslav Dimitrov,Political Science department,5.0,3.4,100%,POL349,"Jan 17th, 2024"
Radoslav Dimitrov,Political Science department,5.0,3.4,100%,POL141,"Dec 23rd, 2022"
Richard Lockhart,Statistics department,3.0,4,100%,STAT100,"Apr 20th, 2024"
Richard Lockhart,Statistics department,3.0,4,100%,STAT804,"Jan 8th, 2022"
Richard Lockhart,Statistics department,3.0,4,100%,STAT485,"Jan 15th, 2018"
Richard Lockhart,Statistics department,3.0,4,100%,STAT270,"Sep 2nd, 2016"
Richard Lockhart,Statistics department,3.0,4,100%,STATS100,"Dec 11th, 2014"
Richard Lockhart,Statistics department,3.0,4,100%,STAT830,"Dec 4th, 2014"
Richard Lockhart,Statistics department,3.0,4,100%,100,"Nov 27th, 2014"
Onkar Bains,Biology department,5.0,3.5,91%,BISC102,"Oct 3rd, 2023"
Onkar Bains,Biology department,5.0,3.5,91%,BISC101,"Aug 4th, 2023"
Onkar Bains,Biology department,5.0,3.5,91%,BISC333,"Apr 21st, 2023"
Onkar Bains,Biology department,5.0,3.5,91%,BIO101,"Apr 12th, 2023"
Michael Vetterli,Physics department,1.0,3.5,67%,PHYS898,"Mar 11th, 2024"
Michael Vetterli,Physics department,1.0,3.5,67%,PHYS125,"Jan 4th, 2024"
Michael Vetterli,Physics department,1.0,3.5,67%,PHYS321,"Apr 26th, 2016"
Michael Vetterli,Physics department,1.0,3.5,67%,PHYS211,"Dec 12th, 2012"
Michael Vetterli,Physics department,1.0,3.5,67%,PHY385,"Nov 20th, 2010"
Michael Vetterli,Physics department,1.0,3.5,67%,PHYS380,"Nov 25th, 2006"
Sarah Coupland,Psychology department,5.0,3.8,74%,PSYC100,"Jan 13th, 2022"
Sarah Coupland,Psychology department,5.0,3.8,74%,PSYC391,"Jun 29th, 2020"
Nikolay Shchitov,Criminology department,2.0,3.3,83%,CRIM131,"Jun 10th, 2024"
Nikolay Shchitov,Criminology department,2.0,3.3,83%,CRIM220,"Mar 13th, 2024"
Nikolay Shchitov,Criminology department,2.0,3.3,83%,CRIM345,"Dec 18th, 2022"
Nikolay Shchitov,Criminology department,2.0,3.3,83%,CRIM351,"Dec 19th, 2021"
Eva Sajoo,Communication department,4.0,2.5,100%,INTG100,"Jan 13th, 2022"
Lawrence McCandless,Health Science department,1.0,3.4,0%,HSCI410,"Apr 11th, 2022"
Lawrence McCandless,Health Science department,1.0,3.4,0%,HSCI330,"Jan 14th, 2022"
Susan Owen,Geography department,3.0,2.4,100%,GEOG100,"May 21st, 2021"
Mark Paetzel,Science department,3.0,3.4,58%,MBB222,"Jun 6th, 2023"
Mark Paetzel,Science department,3.0,3.4,58%,MBB324,"Nov 10th, 2022"
Trude Heift,Linguistics department,1.0,2.8,82%,LING200,"Mar 17th, 2022"
Trude Heift,Linguistics department,1.0,2.8,82%,LING100,"Jan 21st, 2022"
Trude Heift,Linguistics department,1.0,2.8,82%,LING220,"Apr 16th, 2020"
Trude Heift,Linguistics department,1.0,2.8,82%,LING360,"Jun 29th, 2018"
Helene Love,Criminology department,3.0,4.4,57%,CRIM330,"Feb 29th, 2024"
Helene Love,Criminology department,3.0,4.4,57%,CRIM135,"Apr 19th, 2023"
Helene Love,Criminology department,3.0,4.4,57%,CRIM438,"Apr 23rd, 2022"
Adam Blanchard,Psychology department,5.0,4.5,100%,PSYC241,"Apr 22nd, 2024"
Adam Blanchard,Psychology department,5.0,4.5,100%,PSYC379,"Dec 19th, 2022"
Adam Blanchard,Psychology department,5.0,4.5,100%,PSYC210,"Dec 18th, 2022"
Adam Blanchard,Psychology department,5.0,4.5,100%,PSYC201W,"Dec 14th, 2022"
Ronald Roesch,Psychology department,1.0,3.3,54%,PSYC268,"Feb 14th, 2022"
Ronald Roesch,Psychology department,1.0,3.3,54%,PYSC268,"Nov 21st, 2019"
Ronald Roesch,Psychology department,1.0,3.3,54%,PSYCH268,"Apr 24th, 2011"
Kate Tairyan,Health Science department,2.0,3,33%,HSCI312,"Jan 20th, 2024"
Kate Tairyan,Health Science department,2.0,3,33%,HSCI130,"Jul 22nd, 2023"
Kate Tairyan,Health Science department,2.0,3,33%,HSCI821,"Apr 4th, 2022"
Andrea Geiger,History department,1.0,3.8,75%,HIST104,"Aug 14th, 2020"
Andrea Geiger,History department,1.0,3.8,75%,HIST486,"Aug 7th, 2020"
Andrea Geiger,History department,1.0,3.8,75%,HIST206,"Nov 29th, 2019"
Andrea Geiger,History department,1.0,3.8,75%,HIST447W,"Nov 10th, 2017"
Andrea Geiger,History department,1.0,3.8,75%,104,"Jun 25th, 2015"
Andrea Geiger,History department,1.0,3.8,75%,HIST322,"May 20th, 2015"
Andrea Geiger,History department,1.0,3.8,75%,HIST447,"Jun 21st, 2013"
Andrea Geiger,History department,1.0,3.8,75%,HIST485,"Jun 15th, 2008"
William Cupples,Kinesiology department,5.0,3.4,50%,BPK801,"Dec 6th, 2016"
William Cupples,Kinesiology department,5.0,3.4,50%,BPK306,"Jul 5th, 2016"
William Cupples,Kinesiology department,5.0,3.4,50%,KIN496,"Apr 13th, 2013"
William Cupples,Kinesiology department,5.0,3.4,50%,KIN306,"Sep 2nd, 2012"
Susan Clements-Vivian,Not Specified department,5.0,2.8,100%,IAT313,"Dec 16th, 2022"
Susan Clements-Vivian,Not Specified department,5.0,2.8,100%,IAT100,"Feb 1st, 2022"
Nicole Tunbridge,Biology department,1.0,3.1,0%,BIO1110,"Oct 24th, 2018"
Nicole Tunbridge,Biology department,1.0,3.1,0%,BIO100,"Sep 25th, 2018"
Nicole Tunbridge,Biology department,1.0,3.1,0%,BISC204,"Mar 20th, 2015"
Nicole Tunbridge,Biology department,1.0,3.1,0%,BISC309,"Nov 13th, 2014"
Nicole Tunbridge,Biology department,1.0,3.1,0%,BISC102,"Aug 10th, 2014"
Nicole Tunbridge,Biology department,1.0,3.1,0%,BISC300,"Aug 5th, 2014"
Nicole Tunbridge,Biology department,1.0,3.1,0%,BIO204,"Dec 11th, 2013"
Nicole Tunbridge,Biology department,1.0,3.1,0%,BISC100,"Sep 2nd, 2013"
Nicole Tunbridge,Biology department,1.0,3.1,0%,BISC,"Jul 2nd, 2013"
Gordon Rintoul,Biology department,5.0,3,100%,BISC205,"Jun 18th, 2024"
Gordon Rintoul,Biology department,5.0,3,100%,BISC405,"May 4th, 2024"
Gordon Rintoul,Biology department,5.0,3,100%,BISC305,"Dec 11th, 2023"
Srinivas Sura,Biology department,5.0,3.5,100%,BISC302,"Nov 8th, 2018"
Samantha Balemba,Criminology department,2.0,3.8,N/A,RESMETH,"Oct 8th, 2014"
Samantha Balemba,Criminology department,2.0,3.8,N/A,CRIM316,"Dec 16th, 2012"
Samantha Balemba,Criminology department,2.0,3.8,N/A,CRIM320,"Jun 27th, 2011"
Juan Ferrer,Science department,5.0,1.8,100%,TEKX101,"Dec 31st, 2023"
Ric Hohn,Psychology department,5.0,3,100%,PSYC-210,"Apr 30th, 2024"
Charles Hostovsky,Resource Management department,5.0,2.6,100%,Plan-100,"Jan 17th, 2023"
Charles Hostovsky,Resource Management department,5.0,2.6,100%,REM100,"Sep 10th, 2022"
Andy Hoffer,Biomedical Physiology & Kinesiology department,5.0,4,100%,BPK448,"Jun 8th, 2022"
Robert Manery,Not Specified department,4.0,2.6,75%,EDUC100W,"Aug 2nd, 2021"
Robert Manery,Not Specified department,4.0,2.6,75%,EDUC250,"Apr 21st, 2021"
Robert Manery,Not Specified department,4.0,2.6,75%,EDUC230,"Dec 15th, 2020"
Robert Manery,Not Specified department,4.0,2.6,75%,FALX99,"Nov 23rd, 2012"
David Muraki,Mathematics department,5.0,4.5,38%,MATH462,"May 30th, 2024"
David Muraki,Mathematics department,5.0,4.5,38%,MATH251,"Mar 15th, 2024"
David Muraki,Mathematics department,5.0,4.5,38%,MATH322,"Dec 25th, 2023"
David Muraki,Mathematics department,5.0,4.5,38%,MATH418,"Nov 3rd, 2020"
David Muraki,Mathematics department,5.0,4.5,38%,MACM316,"May 14th, 2019"
Tebuwana Ratnasekera,Statistics department,1.0,4,N/A,stats-201,"Jun 30th, 2022"
Trevor Block,Linguistics department,4.0,3.3,100%,LING220,"Jan 4th, 2024"
Trevor Block,Linguistics department,4.0,3.3,100%,LING280,"Aug 17th, 2023"
Trevor Block,Linguistics department,4.0,3.3,100%,LING282,"Jul 5th, 2023"
Trevor Block,Linguistics department,4.0,3.3,100%,LING323,"Apr 12th, 2022"
Trevor Block,Linguistics department,4.0,3.3,100%,LING100,"Mar 21st, 2022"
Trevor Block,Linguistics department,4.0,3.3,100%,LING324,"Aug 20th, 2021"
Trevor Block,Linguistics department,4.0,3.3,100%,LING200,"Jun 30th, 2020"
Hamideh Shokoohian,Business Administration department,5.0,3.1,100%,BUS232,"Mar 20th, 2024"
Hamideh Shokoohian,Business Administration department,5.0,3.1,100%,BUS336,"Mar 19th, 2023"
Jinko Graham,Statistics department,1.0,4.1,5%,STAT270,"Aug 27th, 2022"
Brian Kinney,Criminology department,5.0,1,100%,Crim101,"Apr 26th, 2023"
Dina Sadeghi,TA department,1.0,5,N/A,PLAN100,"Nov 22nd, 2022"
Michaela McGuire,Criminology department,1.0,4,N/A,CRIM419,"Dec 1st, 2022"
Matt Nashlenas,English department,3.0,3,88%,ENGL115,"Mar 30th, 2023"
Matt Nashlenas,English department,3.0,3,88%,ENG115,"Aug 30th, 2022"
Matt Nashlenas,English department,3.0,3,88%,WL101,"May 8th, 2019"
Matt Nashlenas,English department,3.0,3,88%,ILS101,"Dec 26th, 2016"
Mark Deggan,Literature department,5.0,3.4,73%,WL100W,"Jul 12th, 2024"
Mark Deggan,Literature department,5.0,3.4,73%,WL100,"Jun 12th, 2024"
Mark Deggan,Literature department,5.0,3.4,73%,WL306,"Apr 30th, 2023"
